stn    time           nto002d0
MER    20160328              0
MER    20160329              0
MER    20160330              0
MER    20160331              0
MER    20160401              0
MER    20160402              0
MER    20160403              0
MER    20160404              0
MER    20160405              0
MER    20160406              0
MER    20160407              0
MER    20160408              0
MER    20160409              0
MER    20160410              0
MER    20160411              1
MER    20160412              0
MER    20160413              0
MER    20160414              0
MER    20160415              0
MER    20160416              0
MER    20160417              0
MER    20160418              0
MER    20160419              0
MER    20160420              1
MER    20160421              0
MER    20160422              0
MER    20160423              0
MER    20160424              0
MER    20160425              0
MER    20160426              0
MER    20160427              0
MER    20160428              0
MER    20160429              0
MER    20160430              0
MER    20160501              0
MER    20160502              0
MER    20160503              0
MER    20160504              0
MER    20160505              1
MER    20160506              1
MER    20160507              0
MER    20160508              0
MER    20160509              0
MER    20160510              0
MER    20160511              0
MER    20160512              0
MER    20160513              0
MER    20160514              0
MER    20160515              0
MER    20160516              0
MER    20160517              0
MER    20160518              0
MER    20160519              0
MER    20160520              0
MER    20160521              0
MER    20160522              0
MER    20160523              0
MER    20160524              0
MER    20160525              0
MER    20160526              0
MER    20160527              0
MER    20160528              0
MER    20160529              0
MER    20160530              0
MER    20160531              0
MER    20160601              0
MER    20160602              0
MER    20160603              0
MER    20160604              0
MER    20160605              0
MER    20160606              0
MER    20160607              0
MER    20160608              0
MER    20160609              0
MER    20160610              0
MER    20160611              0
MER    20160612              0
MER    20160613              0
MER    20160614              0
MER    20160615              0
MER    20160616              0
MER    20160617              0
MER    20160618              0
MER    20160619              0
MER    20160620              0
MER    20160621              0
MER    20160622              1
MER    20160623              1
MER    20160624              0
MER    20160625              0
MER    20160626              0
MER    20160627              0
MER    20160628              0
MER    20160629              0
MER    20160630              0
MER    20160701              0
MER    20160702              0
MER    20160703              0
MER    20160704              0
MER    20160705              0
MER    20160706              0
MER    20160707              0
MER    20160708              0
MER    20160709              0
MER    20160710              0
MER    20160711              0
MER    20160712              0
MER    20160713              0
MER    20160714              0
MER    20160715              0
MER    20160716              1
MER    20160717              1
MER    20160718              1
MER    20160719              1
MER    20160720              1
MER    20160721              0
MER    20160722              0
MER    20160723              0
MER    20160724              0
MER    20160725              0
MER    20160726              0
MER    20160727              0
MER    20160728              0
MER    20160729              0
MER    20160730              0
MER    20160731              0
MER    20160801              0
MER    20160802              0
MER    20160803              0
MER    20160804              0
MER    20160805              0
MER    20160806              0
MER    20160807              1
MER    20160808              0
MER    20160809              0
MER    20160810              0
MER    20160811              0
MER    20160812              0
MER    20160813              1
MER    20160814              0
MER    20160815              0
MER    20160816              0
MER    20160817              0
MER    20160818              0
MER    20160819              0
MER    20160820              0
MER    20160821              0
MER    20160822              1
MER    20160823              1
MER    20160824              1
MER    20160825              1
MER    20160826              1
MER    20160827              0
MER    20160828              0
MER    20160829              0
MER    20160830              0
MER    20160831              0
MER    20160901              0
MER    20160902              0
MER    20160903              0
MER    20160904              0
MER    20160905              0
MER    20160906              0
MER    20160907              1
MER    20160908              0
MER    20160909              1
MER    20160910              0
MER    20160911              0
MER    20160912              0
MER    20160913              1
MER    20160914              0
MER    20160915              0
MER    20160916              0
MER    20160917              0
MER    20160918              0
MER    20160919              0
MER    20160920              0
MER    20160921              0
MER    20160922              0
MER    20160923              0
MER    20160924              1
MER    20160925              0
MER    20160926              0
MER    20160927              0
MER    20160928              1
MER    20160929              1
MER    20160930              1
MER    20161001              0
MER    20161002              0
MER    20161003              0
MER    20161004              0
MER    20161005              0
MER    20161006              0
MER    20161007              0
MER    20161008              0
MER    20161009              0
MER    20161010              0
MER    20161011              0
MER    20161012              1
MER    20161013              0
MER    20161014              0
MER    20161015              0
MER    20161016              1
MER    20161017              0
MER    20161018              0
MER    20161019              0
MER    20161020              0
MER    20161021              0
MER    20161022              0
MER    20161023              0
MER    20161024              0
MER    20161025              0
MER    20161026              0
MER    20161027              0
MER    20161028              1
MER    20161029              1
MER    20161030              1
MER    20161031              0
MER    20161101              0
MER    20161102              0
MER    20161103              0
MER    20161104              0
MER    20161105              0
MER    20161106              0
MER    20161107              0
MER    20161108              0
MER    20161109              0
MER    20161110              0
MER    20161111              0
MER    20161112              0
MER    20161113              0
MER    20161114              0
MER    20161115              0
MER    20161116              0
MER    20161117              0
MER    20161118              0
MER    20161119              0
MER    20161120              0
MER    20161121              0
MER    20161122              0
MER    20161123              0
MER    20161124              0
MER    20161125              0
MER    20161126              0
MER    20161127              0
MER    20161128              0
MER    20161129              0
MER    20161130              1
MER    20161201              1
MER    20161202              1
MER    20161203              0
MER    20161204              1
MER    20161205              1
MER    20161206              1
MER    20161207              1
MER    20161208              1
MER    20161209              0
MER    20161210              1
MER    20161211              1
MER    20161212              1
MER    20161213              0
MER    20161214              1
MER    20161215              0
MER    20161216              0
MER    20161217              0
MER    20161218              0
MER    20161219              0
MER    20161220              0
MER    20161221              0
MER    20161222              0
MER    20161223              0
MER    20161224              0
MER    20161225              0
MER    20161226              0
MER    20161227              1
MER    20161228              1
MER    20161229              1
MER    20161230              0
MER    20161231              1
MER    20170101              1
MER    20170102              0
MER    20170103              0
MER    20170104              0
MER    20170105              0
MER    20170106              1
MER    20170107              0
MER    20170108              0
MER    20170109              0
MER    20170110              0
MER    20170111              0
MER    20170112              0
MER    20170113              0
MER    20170114              0
MER    20170115              0
MER    20170116              0
MER    20170117              0
MER    20170118              0
MER    20170119              0
MER    20170120              0
MER    20170121              0
MER    20170122              0
MER    20170123              1
MER    20170124              0
MER    20170125              0
MER    20170126              0
MER    20170127              0
MER    20170128              0
MER    20170129              1
MER    20170130              0
MER    20170131              0
MER    20170201              0
MER    20170202              0
MER    20170203              0
MER    20170204              0
MER    20170205              0
MER    20170206              0
MER    20170207              0
MER    20170208              0
MER    20170209              0
MER    20170210              0
MER    20170211              0
MER    20170212              0
MER    20170213              0
MER    20170214              0
MER    20170215              1
MER    20170216              1
MER    20170217              0
MER    20170218              0
MER    20170219              0
MER    20170220              0
MER    20170221              0
MER    20170222              0
MER    20170223              0
MER    20170224              0
MER    20170225              1
MER    20170226              0
MER    20170227              0
MER    20170228              0
MER    20170301              0
MER    20170302              0
MER    20170303              0
MER    20170304              0
MER    20170305              0
MER    20170306              0
MER    20170307              0
MER    20170308              0
MER    20170309              0
MER    20170310              0
MER    20170311              0
MER    20170312              0
MER    20170313              0
MER    20170314              0
MER    20170315              0
MER    20170316              1
MER    20170317              0
MER    20170318              0
MER    20170319              0
MER    20170320              0
MER    20170321              0
MER    20170322              0
MER    20170323              0
MER    20170324              0
MER    20170325              0
MER    20170326              0
MER    20170327              1
MER    20170328              0
MER    20170329              1
MER    20170330              0
MER    20170331              0
MER    20170401              0
MER    20170402              0
MER    20170403              0
MER    20170404              0
MER    20170405              0
MER    20170406              0
MER    20170407              1
MER    20170408              1
MER    20170409              0
MER    20170410              0
MER    20170411              0
MER    20170412              0
MER    20170413              1
MER    20170414              0
MER    20170415              0
MER    20170416              0
MER    20170417              0
MER    20170418              0
MER    20170419              0
MER    20170420              0
MER    20170421              1
MER    20170422              0
MER    20170423              0
MER    20170424              1
MER    20170425              0
MER    20170426              0
MER    20170427              0
MER    20170428              0
MER    20170429              1
MER    20170430              0
MER    20170501              0
MER    20170502              0
MER    20170503              0
MER    20170504              0
MER    20170505              1
MER    20170506              0
MER    20170507              0
MER    20170508              0
MER    20170509              0
MER    20170510              0
MER    20170511              0
MER    20170512              0
MER    20170513              0
MER    20170514              0
MER    20170515              0
MER    20170516              1
MER    20170517              1
MER    20170518              0
MER    20170519              0
MER    20170520              0
MER    20170521              1
MER    20170522              0
MER    20170523              0
MER    20170524              0
MER    20170525              1
MER    20170526              1
MER    20170527              0
MER    20170528              0
MER    20170529              0
MER    20170530              0
MER    20170531              0
MER    20170601              0
MER    20170602              0
MER    20170603              0
MER    20170604              0
MER    20170605              0
MER    20170606              0
MER    20170607              0
MER    20170608              1
MER    20170609              0
MER    20170610              0
MER    20170611              0
MER    20170612              0
MER    20170613              0
MER    20170614              0
MER    20170615              0
MER    20170616              0
MER    20170617              1
MER    20170618              1
MER    20170619              0
MER    20170620              0
MER    20170621              0
MER    20170622              0
MER    20170623              0
MER    20170624              0
MER    20170625              0
MER    20170626              0
MER    20170627              0
MER    20170628              0
MER    20170629              0
MER    20170630              0
MER    20170701              0
MER    20170702              0
MER    20170703              0
MER    20170704              0
MER    20170705              0
MER    20170706              0
MER    20170707              0
MER    20170708              0
MER    20170709              0
MER    20170710              0
MER    20170711              0
MER    20170712              0
MER    20170713              0
MER    20170714              0
MER    20170715              0
MER    20170716              0
MER    20170717              0
MER    20170718              0
MER    20170719              0
MER    20170720              0
MER    20170721              0
MER    20170722              0
MER    20170723              0
MER    20170724              0
MER    20170725              0
MER    20170726              0
MER    20170727              0
MER    20170728              0
MER    20170729              0
MER    20170730              0
MER    20170731              0
MER    20170801              0
MER    20170802              0
MER    20170803              0
MER    20170804              0
MER    20170805              0
MER    20170806              0
MER    20170807              0
MER    20170808              0
MER    20170809              0
MER    20170810              0
MER    20170811              0
MER    20170812              0
MER    20170813              0
MER    20170814              0
MER    20170815              0
MER    20170816              0
MER    20170817              0
MER    20170818              0
MER    20170819              0
MER    20170820              0
MER    20170821              0
MER    20170822              1
MER    20170823              0
MER    20170824              0
MER    20170825              0
MER    20170826              0
MER    20170827              0
MER    20170828              0
MER    20170829              1
MER    20170830              0
MER    20170831              0
MER    20170901              0
MER    20170902              0
MER    20170903              0
MER    20170904              0
MER    20170905              0
MER    20170906              0
MER    20170907              0
MER    20170908              0
MER    20170909              0
MER    20170910              0
MER    20170911              0
MER    20170912              0
MER    20170913              0
MER    20170914              0
MER    20170915              0
MER    20170916              0
MER    20170917              0
MER    20170918              0
MER    20170919              0
MER    20170920              0
MER    20170921              1
MER    20170922              0
MER    20170923              0
MER    20170924              0
MER    20170925              0
MER    20170926              0
MER    20170927              0
MER    20170928              0
MER    20170929              0
MER    20170930              0
MER    20171001              0
MER    20171002              0
MER    20171003              0
MER    20171004              0
MER    20171005              0
MER    20171006              0
MER    20171007              0
MER    20171008              0
MER    20171009              0
MER    20171010              0
MER    20171011              1
MER    20171012              1
MER    20171013              1
MER    20171014              1
MER    20171015              1
MER    20171016              1
MER    20171017              0
MER    20171018              1
MER    20171019              1
MER    20171020              0
MER    20171021              0
MER    20171022              0
MER    20171023              0
MER    20171024              1
MER    20171025              0
MER    20171026              1
MER    20171027              0
MER    20171028              1
MER    20171029              0
MER    20171030              0
MER    20171031              1
MER    20171101              1
MER    20171102              0
MER    20171103              1
MER    20171104              0
MER    20171105              0
MER    20171106              0
MER    20171107              0
MER    20171108              0
MER    20171109              0
MER    20171110              0
MER    20171111              0
MER    20171112              0
MER    20171113              0
MER    20171114              0
MER    20171115              1
MER    20171116              0
MER    20171117              0
MER    20171118              0
MER    20171119              0
MER    20171120              0
MER    20171121              0
MER    20171122              1
MER    20171123              0
MER    20171124              0
MER    20171125              0
MER    20171126              0
MER    20171127              0
MER    20171128              0
MER    20171129              0
MER    20171130              0
MER    20171201              0
MER    20171202              0
MER    20171203              0
MER    20171204              0
MER    20171205              1
MER    20171206              1
MER    20171207              0
MER    20171208              0
MER    20171209              0
MER    20171210              0
MER    20171211              0
MER    20171212              0
MER    20171213              0
MER    20171214              0
MER    20171215              0
MER    20171216              0
MER    20171217              0
MER    20171218              0
MER    20171219              0
MER    20171220              0
MER    20171221              0
MER    20171222              0
MER    20171223              0
MER    20171224              0
MER    20171225              0
MER    20171226              0
MER    20171227              0
MER    20171228              0
MER    20171229              0
MER    20171230              0
MER    20171231              0
MER    20180101              0
MER    20180102              0
MER    20180103              0
MER    20180104              0
MER    20180105              0
MER    20180106              0
MER    20180107              0
MER    20180108              0
MER    20180109              0
MER    20180110              0
MER    20180111              0
MER    20180112              0
MER    20180113              0
MER    20180114              0
MER    20180115              0
MER    20180116              0
MER    20180117              0
MER    20180118              0
MER    20180119              0
MER    20180120              0
MER    20180121              0
MER    20180122              0
MER    20180123              0
MER    20180124              1
MER    20180125              0
MER    20180126              0
MER    20180127              0
MER    20180128              0
MER    20180129              1
MER    20180130              0
MER    20180131              0
MER    20180201              0
MER    20180202              0
MER    20180203              0
MER    20180204              0
MER    20180205              0
MER    20180206              0
MER    20180207              0
MER    20180208              0
MER    20180209              0
MER    20180210              0
MER    20180211              0
MER    20180212              0
MER    20180213              1
MER    20180214              0
MER    20180215              0
MER    20180216              0
MER    20180217              0
MER    20180218              0
MER    20180219              0
MER    20180220              0
MER    20180221              0
MER    20180222              0
MER    20180223              0
MER    20180224              0
MER    20180225              0
MER    20180226              0
MER    20180227              0
MER    20180228              0
MER    20180301              0
MER    20180302              0
MER    20180303              0
MER    20180304              0
MER    20180305              0
MER    20180306              0
MER    20180307              0
MER    20180308              0
MER    20180309              0
MER    20180310              0
MER    20180311              0
MER    20180312              0
MER    20180313              0
MER    20180314              1
MER    20180315              0
MER    20180316              0
MER    20180317              0
MER    20180318              0
MER    20180319              0
MER    20180320              0
MER    20180321              0
MER    20180322              0
MER    20180323              0
MER    20180324              1
MER    20180325              0
MER    20180326              0
MER    20180327              0
MER    20180328              0
MER    20180329              0
MER    20180330              0
MER    20180331              0
MER    20180401              0
MER    20180402              0
MER    20180403              0
MER    20180404              0
MER    20180405              0
MER    20180406              1
MER    20180407              1
MER    20180408              0
MER    20180409              0
MER    20180410              0
MER    20180411              0
MER    20180412              0
MER    20180413              0
MER    20180414              0
MER    20180415              0
MER    20180416              0
MER    20180417              1
MER    20180418              1
MER    20180419              1
MER    20180420              1
MER    20180421              1
MER    20180422              1
MER    20180423              0
MER    20180424              1
MER    20180425              0
MER    20180426              0
MER    20180427              0
MER    20180428              0
MER    20180429              0
MER    20180430              0
MER    20180501              0
MER    20180502              0
MER    20180503              0
MER    20180504              0
MER    20180505              0
MER    20180506              1
MER    20180507              0
MER    20180508              0
MER    20180509              0
MER    20180510              0
MER    20180511              0
MER    20180512              0
MER    20180513              0
MER    20180514              0
MER    20180515              0
MER    20180516              0
MER    20180517              0
MER    20180518              0
MER    20180519              0
MER    20180520              0
MER    20180521              0
MER    20180522              0
MER    20180523              0
MER    20180524              0
MER    20180525              0
MER    20180526              0
MER    20180527              0
MER    20180528              0
MER    20180529              0
MER    20180530              0
MER    20180531              0
MER    20180601              0
MER    20180602              0
MER    20180603              0
MER    20180604              0
MER    20180605              0
MER    20180606              0
MER    20180607              0
MER    20180608              0
MER    20180609              0
MER    20180610              0
MER    20180611              0
MER    20180612              0
MER    20180613              0
MER    20180614              0
MER    20180615              0
MER    20180616              0
MER    20180617              0
MER    20180618              0
MER    20180619              1
MER    20180620              0
MER    20180621              0
MER    20180622              0
MER    20180623              0
MER    20180624              0
MER    20180625              0
MER    20180626              0
MER    20180627              0
MER    20180628              0
MER    20180629              0
MER    20180630              0
MER    20180701              1
MER    20180702              0
MER    20180703              0
MER    20180704              0
MER    20180705              0
MER    20180706              0
MER    20180707              0
MER    20180708              0
MER    20180709              0
MER    20180710              0
MER    20180711              0
MER    20180712              1
MER    20180713              0
MER    20180714              0
MER    20180715              0
MER    20180716              0
MER    20180717              0
MER    20180718              1
MER    20180719              0
MER    20180720              0
MER    20180721              0
MER    20180722              0
MER    20180723              0
MER    20180724              0
MER    20180725              0
MER    20180726              1
MER    20180727              0
MER    20180728              0
MER    20180729              1
MER    20180730              1
MER    20180731              0
MER    20180801              0
MER    20180802              0
MER    20180803              0
MER    20180804              0
MER    20180805              0
MER    20180806              0
MER    20180807              0
MER    20180808              0
MER    20180809              0
MER    20180810              0
MER    20180811              0
MER    20180812              1
MER    20180813              0
MER    20180814              0
MER    20180815              0
MER    20180816              1
MER    20180817              0
MER    20180818              0
MER    20180819              0
MER    20180820              0
MER    20180821              0
MER    20180822              0
MER    20180823              0
MER    20180824              0
MER    20180825              0
MER    20180826              1
MER    20180827              0
MER    20180828              1
MER    20180829              0
MER    20180830              0
MER    20180831              0
MER    20180901              0
MER    20180902              0
MER    20180903              0
MER    20180904              0
MER    20180905              0
MER    20180906              0
MER    20180907              0
MER    20180908              0
MER    20180909              0
MER    20180910              0
MER    20180911              1
MER    20180912              1
MER    20180913              0
MER    20180914              0
MER    20180915              0
MER    20180916              0
MER    20180917              1
MER    20180918              0
MER    20180919              0
MER    20180920              1
MER    20180921              0
MER    20180922              0
MER    20180923              0
MER    20180924              0
MER    20180925              0
MER    20180926              1
MER    20180927              1
MER    20180928              0
MER    20180929              0
MER    20180930              0
MER    20181001              0
MER    20181002              0
MER    20181003              0
MER    20181004              0
MER    20181005              1
MER    20181006              0
MER    20181007              0
MER    20181008              0
MER    20181009              1
MER    20181010              1
MER    20181011              0
MER    20181012              1
MER    20181013              1
MER    20181014              1
MER    20181015              1
MER    20181016              0
MER    20181017              1
MER    20181018              0
MER    20181019              1
MER    20181020              1
MER    20181021              1
MER    20181022              1
MER    20181023              0
MER    20181024              0
MER    20181025              1
MER    20181026              0
MER    20181027              0
MER    20181028              0
MER    20181029              0
MER    20181030              0
MER    20181031              0
MER    20181101              0
MER    20181102              0
MER    20181103              0
MER    20181104              0
MER    20181105              0
MER    20181106              0
MER    20181107              0
MER    20181108              0
MER    20181109              0
MER    20181110              0
MER    20181111              0
MER    20181112              1
MER    20181113              0
MER    20181114              0
MER    20181115              0
MER    20181116              0
MER    20181117              0
MER    20181118              0
MER    20181119              0
MER    20181120              0
MER    20181121              0
MER    20181122              0
MER    20181123              0
MER    20181124              0
MER    20181125              0
MER    20181126              0
MER    20181127              0
MER    20181128              0
MER    20181129              0
MER    20181130              0
MER    20181201              0
MER    20181202              0
MER    20181203              0
MER    20181204              0
MER    20181205              0
MER    20181206              0
MER    20181207              0
MER    20181208              0
MER    20181209              0
MER    20181210              0
MER    20181211              0
MER    20181212              1
MER    20181213              0
MER    20181214              0
MER    20181215              0
MER    20181216              0
MER    20181217              0
MER    20181218              1
MER    20181219              0
MER    20181220              0
MER    20181221              0
MER    20181222              0
MER    20181223              0
MER    20181224              0
MER    20181225              1
MER    20181226              1
MER    20181227              0
MER    20181228              0
MER    20181229              0
MER    20181230              0
MER    20181231              0
MER    20190101              0
MER    20190102              0
MER    20190103              1
MER    20190104              1
MER    20190105              0
MER    20190106              0
MER    20190107              0
MER    20190108              0
MER    20190109              0
MER    20190110              0
MER    20190111              0
MER    20190112              0
MER    20190113              0
MER    20190114              0
MER    20190115              0
MER    20190116              1
MER    20190117              0
MER    20190118              0
MER    20190119              1
MER    20190120              0
MER    20190121              0
MER    20190122              1
MER    20190123              0
MER    20190124              0
MER    20190125              0
MER    20190126              0
MER    20190127              0
MER    20190128              0
MER    20190129              0
MER    20190130              0
MER    20190131              0
MER    20190201              0
MER    20190202              0
MER    20190203              0
MER    20190204              0
MER    20190205              1
MER    20190206              0
MER    20190207              0
MER    20190208              0
MER    20190209              0
MER    20190210              0
MER    20190211              0
MER    20190212              0
MER    20190213              1
MER    20190214              1
MER    20190215              1
MER    20190216              1
MER    20190217              1
MER    20190218              1
MER    20190219              1
MER    20190220              1
MER    20190221              1
MER    20190222              0
MER    20190223              1
MER    20190224              1
MER    20190225              1
MER    20190226              0
MER    20190227              1
MER    20190228              0
MER    20190301              0
MER    20190302              0
MER    20190303              0
MER    20190304              0
MER    20190305              0
MER    20190306              0
MER    20190307              0
MER    20190308              0
MER    20190309              0
MER    20190310              0
MER    20190311              0
MER    20190312              0
MER    20190313              0
MER    20190314              0
MER    20190315              0
MER    20190316              1
MER    20190317              0
MER    20190318              0
MER    20190319              0
MER    20190320              1
MER    20190321              1
MER    20190322              1
MER    20190323              1
MER    20190324              0
MER    20190325              0
MER    20190326              0
MER    20190327              1
MER    20190328              1
MER    20190329              1
MER    20190330              1
MER    20190331              1
MER    20190401              0
MER    20190402              0
MER    20190403              0
MER    20190404              0
MER    20190405              0
MER    20190406              0
MER    20190407              0
MER    20190408              0
MER    20190409              0
MER    20190410              0
MER    20190411              0
MER    20190412              0
MER    20190413              0
MER    20190414              0
MER    20190415              1
MER    20190416              0
MER    20190417              0
MER    20190418              1
MER    20190419              0
MER    20190420              1
MER    20190421              0
MER    20190422              0
MER    20190423              0
MER    20190424              0
MER    20190425              0
MER    20190426              0
MER    20190427              0
MER    20190428              0
MER    20190429              0
MER    20190430              0
MER    20190501              1
MER    20190502              0
MER    20190503              0
MER    20190504              0
MER    20190505              0
MER    20190506              0
MER    20190507              0
MER    20190508              0
MER    20190509              0
MER    20190510              0
MER    20190511              0
MER    20190512              0
MER    20190513              0
MER    20190514              0
MER    20190515              0
MER    20190516              1
MER    20190517              0
MER    20190518              0
MER    20190519              0
MER    20190520              0
MER    20190521              0
MER    20190522              0
MER    20190523              1
MER    20190524              0
MER    20190525              0
MER    20190526              0
MER    20190527              0
MER    20190528              0
MER    20190529              0
MER    20190530              0
MER    20190531              1
MER    20190601              0
MER    20190602              1
MER    20190603              0
MER    20190604              1
MER    20190605              0
MER    20190606              0
MER    20190607              0
MER    20190608              0
MER    20190609              0
MER    20190610              0
MER    20190611              0
MER    20190612              0
MER    20190613              0
MER    20190614              0
MER    20190615              0
MER    20190616              0
MER    20190617              1
MER    20190618              0
MER    20190619              0
MER    20190620              0
MER    20190621              0
MER    20190622              0
MER    20190623              0
MER    20190624              1
MER    20190625              1
MER    20190626              1
MER    20190627              1
MER    20190628              0
MER    20190629              1
MER    20190630              0
MER    20190701              0
MER    20190702              0
MER    20190703              0
MER    20190704              0
MER    20190705              0
MER    20190706              0
MER    20190707              0
MER    20190708              0
MER    20190709              0
MER    20190710              0
MER    20190711              0
MER    20190712              0
MER    20190713              0
MER    20190714              0
MER    20190715              0
MER    20190716              0
MER    20190717              0
MER    20190718              0
MER    20190719              0
MER    20190720              0
MER    20190721              0
MER    20190722              0
MER    20190723              1
MER    20190724              0
MER    20190725              0
MER    20190726              0
MER    20190727              0
MER    20190728              0
MER    20190729              0
MER    20190730              0
MER    20190731              0
MER    20190801              0
MER    20190802              0
MER    20190803              0
MER    20190804              1
MER    20190805              0
MER    20190806              0
MER    20190807              0
MER    20190808              0
MER    20190809              0
MER    20190810              0
MER    20190811              0
MER    20190812              0
MER    20190813              0
MER    20190814              1
MER    20190815              0
MER    20190816              0
MER    20190817              0
MER    20190818              1
MER    20190819              0
MER    20190820              0
MER    20190821              0
MER    20190822              0
MER    20190823              0
MER    20190824              0
MER    20190825              1
MER    20190826              1
MER    20190827              0
MER    20190828              0
MER    20190829              0
MER    20190830              1
MER    20190831              0
MER    20190901              0
MER    20190902              0
MER    20190903              1
MER    20190904              1
MER    20190905              0
MER    20190906              0
MER    20190907              0
MER    20190908              0
MER    20190909              0
MER    20190910              0
MER    20190911              0
MER    20190912              1
MER    20190913              1
MER    20190914              0
MER    20190915              1
MER    20190916              1
MER    20190917              0
MER    20190918              0
MER    20190919              0
MER    20190920              1
MER    20190921              1
MER    20190922              0
MER    20190923              0
MER    20190924              0
MER    20190925              0
MER    20190926              0
MER    20190927              0
MER    20190928              0
MER    20190929              1
MER    20190930              0
MER    20191001              0
MER    20191002              0
MER    20191003              0
MER    20191004              0
MER    20191005              0
MER    20191006              0
MER    20191007              0
MER    20191008              0
MER    20191009              0
MER    20191010              0
MER    20191011              1
MER    20191012              0
MER    20191013              0
MER    20191014              1
MER    20191015              0
MER    20191016              0
MER    20191017              0
MER    20191018              0
MER    20191019              0
MER    20191020              0
MER    20191021              0
MER    20191022              0
MER    20191023              0
MER    20191024              0
MER    20191025              0
MER    20191026              1
MER    20191027              0
MER    20191028              0
MER    20191029              0
MER    20191030              0
MER    20191031              0
MER    20191101              0
MER    20191102              0
MER    20191103              0
MER    20191104              0
MER    20191105              0
MER    20191106              0
MER    20191107              0
MER    20191108              0
MER    20191109              0
MER    20191110              0
MER    20191111              0
MER    20191112              0
MER    20191113              0
MER    20191114              0
MER    20191115              0
MER    20191116              0
MER    20191117              0
MER    20191118              0
MER    20191119              0
MER    20191120              0
MER    20191121              0
MER    20191122              0
MER    20191123              0
MER    20191124              0
MER    20191125              0
MER    20191126              0
MER    20191127              0
MER    20191128              0
MER    20191129              0
MER    20191130              0
MER    20191201              0
MER    20191202              0
MER    20191203              0
MER    20191204              0
MER    20191205              0
MER    20191206              1
MER    20191207              0
MER    20191208              0
MER    20191209              0
MER    20191210              0
MER    20191211              0
MER    20191212              0
MER    20191213              0
MER    20191214              0
MER    20191215              0
MER    20191216              0
MER    20191217              0
MER    20191218              0
MER    20191219              0
MER    20191220              0
MER    20191221              0
MER    20191222              0
MER    20191223              0
MER    20191224              0
MER    20191225              0
MER    20191226              0
MER    20191227              0
MER    20191228              0
MER    20191229              1
MER    20191230              0
MER    20191231              0

